# source: https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.csv
# fetched: 2026-09-02 (one-off plain fetch; recorded fixture — tests never touch the network)
# trimmed to: 2025 REG week 1, teams KC and ARI, every roster status (ACT/INA/RES/DEV/CUT/...). Header and rows verbatim.
season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,ARI,DB,CB,26,DEV,Chigozie Anusiem,Chigozie,Anusiem,2000-11-05,73,200,Colorado State; California,00-0039676,4360475,,,18155,83031,AnusCh00,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pp6vsmzyplbm98g2srpp",,1,REG,P01,Chigozie,ANU456205,57817,3200414e-5545-6205-4975-b40691cc3435,2024,2024,,
2025,KC,RB,RB,39,CUT,Michael Wiley,Michael,Wiley,2001-11-10,70,215,Arizona,00-0039684,4569156,f2734220-0668-11ef-9381-bf0dc2a6d127,41234,17670,98617,WileMi01,25108,11943,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kjuriiyvmmbrfujqvjjw",,1,REG,W03,Michael,WIL056643,57825,32005749-4c05-6643-ff37-c15e114c13e8,2024,2024,,
2025,ARI,TE,TE,87,ACT,Tip Reiman,Tip,Reiman,2001-09-17,77,270,Illinois,00-0039737,4696700,44767e85-080f-4212-b2f2-cba160c81a9f,40959,17966,129423,ReimTi00,25141,11716,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ep1rsbi0visivscxnezd",TE,1,REG,A01,Tip,REI577302,57203,32005245-4957-7302-3782-d7697a4f655d,2024,2024,ARI,82
2025,ARI,DL,DE,95,DEV,Anthony Goodlow,Anthony,Goodlow,2000-07-25,77,286,Oklahoma State,00-0039783,4372378,,,18380,77164,GoodAn00,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t0hwhg8j0fqbmwi2i5sd",,1,REG,P01,Anthony,GOO276234,57923,3200474f-4f27-6234-5899-7c3a7e83c83a,2024,2024,,
2025,ARI,DB,CB,16,ACT,Max Melton,Max,Melton,2002-04-15,71,190,Rutgers,00-0039807,4698113,5f3ab1fc-cdc0-499d-8cc2-36433b9ac7f6,,17817,129889,MeltMa00,25165,11693,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/inf9atuivxldaqlq8xdi",CB,1,REG,A01,Max,MEL610078,57164,32004d45-4c61-0078-d54e-f88d1ef7246e,2024,2024,ARI,43
2025,ARI,OL,G,74,ACT,Isaiah Adams,Isaiah,Adams,2000-07-21,76,315,Illinois; Garden City CC,00-0039808,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhbpzmpvgkkun2onlp9s",G,1,REG,A01,Isaiah,ADA373948,57192,32004144-4137-3948-a77f-ac8f4d02b20f,2024,2024,ARI,71
2025,ARI,DB,CB,28,INA,Elijah Jones,Elijah,Jones,2000-01-08,73,184,Boston College,00-0039823,4360203,6e1e18d1-3dab-4333-aa02-97354d316c6f,,18071,76632,JoneEl00,25173,11717,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tti0os0zrmotgh6icpls",,1,REG,I01,Elijah,JON275726,57211,32004a4f-4e27-5726-7a49-e84a04ed3b1f,2024,2024,ARI,90
2025,KC,TE,TE,12,INA,Jared Wiley,Jared,Wiley,2000-11-02,78,260,TCU; Texas,00-0039824,4430723,a952a370-a43f-45ec-8371-0665f0b9551e,40978,17894,98508,WileJa00,25112,11595,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd7n41tzytkvgbrqvtda",,1,REG,I01,Jared,WIL054234,57252,32005749-4c05-4234-3a6b-be0cb1a9ec84,2024,2024,KC,131
2025,KC,DB,SS,21,ACT,Jaden Hicks,Jaden,Hicks,2002-08-16,73,212,Washington State,00-0039825,4685232,3e4f799d-5567-4239-9513-86a16a674073,,17797,146512,HickJa01,24969,11728,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvcirt1ekbyj97v6mdzx",SAFETY,1,REG,A01,Jaden,HIC502297,57254,32004849-4350-2297-11d9-fa778a10e70e,2024,2024,KC,133
2025,KC,OL,C,60,INA,Hunter Nourzad,Hunter,Nourzad,2000-11-26,75,320,Penn State; Cornell,00-0039827,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bya9repc8ahypqokozbd",,1,REG,I01,Hunter,NOU415291,57280,32004e4f-5541-5291-467e-22dbf261fa56,2024,2024,KC,159
2025,KC,OL,G,61,DEV,C.J. Hanson,C.J.,Hanson,2001-03-03,77,305,Holy Cross,00-0039833,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sem0xiz0jubhx5nww1ma",,1,REG,P01,C.J.,HAN641526,57368,32004841-4e64-1526-f2d7-7385c0fd0090,2024,2024,KC,248
2025,KC,OL,T,76,ACT,Kingsley Suamataia,Kingsley,Suamataia,2003-01-18,76,325,BYU; Oregon,00-0039844,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhqrjshk8fbkaxz9dvbm",G,1,REG,A01,Kingsley,SUA474618,57184,32005355-4147-4618-4251-759ae782e397,2024,2024,KC,63
2025,ARI,WR,WR,18,ACT,Marvin Harrison Jr.,Marvin,Harrison,2002-08-11,75,205,Ohio State,00-0039849,4432708,e8da21a8-796d-48a2-b644-57d08983ae01,40893,17674,145056,HarrMa09,24974,11628,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii",WR,1,REG,A01,Marvin,HAR648677,57125,32004841-5264-8677-2fca-6edc0b245f94,2024,2024,ARI,4
2025,ARI,DL,DT,56,ACT,Darius Robinson,Darius,Robinson,2001-09-13,77,296,Missouri,00-0039854,4569480,7ceb8b7a-9797-4186-8dbe-4446b415c0fb,,17790,98946,RobiDa01,25299,11658,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lfmoncmd0jh5hj67eola",INTERIOR_LINE,1,REG,A01,Darius,ROB388955,57148,3200524f-4238-8955-ee72-4b029172a7eb,2024,2024,ARI,27
2025,ARI,DB,FS,42,ACT,Dadrion Taylor-Demerson,Dadrion,Taylor-Demerson,2001-01-20,70,195,Texas Tech,00-0039864,4428633,ed59f931-fb26-4809-b862-a29fb7825942,,17996,97348,TaylDa02,25138,11744,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sowjjszg6dsa2welwenx",SAFETY,1,REG,A01,Dadrion,TAY812808,57225,32005441-5981-2808-5fd7-3fe9e12204ea,2024,2024,ARI,104
2025,KC,WR,WR,1,ACT,Xavier Worthy,Xavier,Worthy,2003-04-27,71,172,Texas,00-0039894,4683062,52e049b1-0a7a-4e7f-9866-d2848e9cc478,40877,17687,144718,WortXa00,24924,11624,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",WR,1,REG,A01,Xavier,WOR741496,57149,3200574f-5274-1496-c9ca-5c4709faa05b,2024,2024,KC,28
2025,ARI,RB,RB,33,ACT,Trey Benson,Trey,Benson,2002-07-23,72,215,Florida State; Oregon,00-0039921,4429275,0c1253f2-1822-445d-8590-fea6fd32703f,40958,17767,131705,BensTr01,24292,11589,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2bxb0fd54ffwwdu5scz",RB,1,REG,A01,Trey,BEN649191,57187,32004245-4e64-9191-567b-28b29177bf93,2024,2024,ARI,66
2025,ARI,DL,DT,59,DEV,Denzel Daxon,Denzel,Daxon,1999-03-27,74,320,Illinois; Ohio,00-0039935,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aoysgjnnwlaujhqspxds",,1,REG,P03,Denzel,DAX415291,57640,32004441-5841-5291-6288-609daf61f50e,2024,2024,,
2025,KC,TE,TE,45,CUT,Geor'Quarius Spivey,Geor'quarius,Spivey,,,240,,00-0039941,,,,,,,,,1,,,1,REG,W03,Geor'quarius,SPI709879,58035,32005350-4970-9879-b7b8-8108e0dbca38,2024,2024,,
2025,ARI,DL,DT,65,CUT,Kyon Barrs,Kyon,Barrs,2001-11-09,74,290,USC,00-0039946,,,,,,,,,1,,,1,REG,W03,Kyon,BAR668833,58045,32004241-5266-8833-333c-293b48a95ab4,2024,2024,,
2025,ARI,LB,OLB,41,DEV,Elliott Brown,Elliott,Brown,1998-02-02,77,205,Virginia,00-0039956,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hm7lcvs9qqdvccajfptv",,1,REG,P01,Elliott,BRO414236,55623,32004252-4f41-4236-4a1d-2d9115cab842,2024,2025,,
2025,KC,LB,ILB,31,ACT,Jeffrey Bassa,Jeffrey,Bassa,2002-09-20,74,230,Oregon,00-0040072,4602389,fb38f3cd-8e90-4c41-b10e-0ed37d97c3bc,,18725,146552,BassJe00,26069,12672,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzt58zbyfoxwxe1nhczt",,1,REG,A01,Jeffrey,BAS574230,58361,32004241-5357-4230-2944-1cd531fa1efa,2025,2025,KC,156
2025,KC,RB,RB,24,ACT,Brashard Smith,Brashard,Smith,2003-04-11,70,196,SMU; Miami,00-0040078,4596602,3170164a-1718-4a39-9ef2-e18104e35fef,,18529,143951,SmitBr09,25899,12455,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u3t4csj7hhcgymvb8ldf",WR,1,REG,A01,Brashard,SMI082538,58433,3200534d-4908-2538-e2f9-73c89a5b03c8,2025,2025,KC,228
2025,KC,WR,WR,80,CUT,Elijhah Badger,Elijhah,Badger,,,192,,00-0040080,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmrhfw1qjcltao9ol4iy",,1,REG,W03,Elijhah,BAD654339,58514,32004241-4465-4339-16b1-4f6ec4d36f2a,2025,2025,,
2025,KC,TE,TE,88,RES,Jake Briningstool,Jake,Briningstool,2002-12-09,78,230,Clemson,00-0040081,4431196,46190530-23ab-11f0-a8c1-91b88a8cabac,,18542,124831,BrinJa00,25969,12817,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbw1wih1q82vtzvxkk0p",,1,REG,R48,Jake,BRI394749,58515,32004252-4939-4749-302a-af2e17a0e040,2025,2025,,
2025,KC,DB,DB,40,CUT,Jacobe Covington,Jacobe,Covington,,,200,,00-0040084,,,,,,,,,0,,,1,REG,W03,Jacobe,COV552722,58518,3200434f-5655-2722-a4b0-e8fce3b7d61a,2025,2025,,
2025,KC,WR,WR,84,CUT,Mac Dalena,Mac,Dalena,,,180,,00-0040086,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oqhxaxrtdfwn6qdojcxp",,1,REG,W03,Mac,DAL281990,58520,32004441-4c28-1990-51ae-bf04c5add99d,2025,2025,,
2025,KC,LB,LB,50,RES,Brandon George,Cornelius,George,2000-11-19,75,240,Pittsburgh,00-0040087,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxesbzvttthbd29wuu3m",,1,REG,R01,Brandon,GEO050943,58521,32004745-4f05-0943-2607-0d8d9aff6692,2025,2025,,
2025,KC,DB,DB,38,DEV,Kevin Knowles,Kevin,Knowles,2003-04-09,71,190,Florida State,00-0040089,4602648,,,19003,143885,KnowKe00,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgenulob3njuvpzrruvl",,1,REG,P01,Kevin,KNO366523,58523,32004b4e-4f36-6523-3e23-693fd9929178,2025,2025,,
2025,KC,DB,DB,25,CUT,Glendon Miller,Glendon,Miller,,,206,,00-0040091,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bfyxrjvyvxmdl56eihc7",,1,REG,W03,Glendon,MIL275984,58525,32004d49-4c27-5984-b4f7-797f277e2d4c,2025,2025,,
2025,KC,DB,DB,39,DEV,Melvin Smith Jr.,Melvin,Smith,2002-04-12,73,185,Southern Arkansas,00-0040093,,,,,,,,,0,,,1,REG,P01,Melvin,SMI829494,58527,3200534d-4982-9494-6fdb-e1ba9fad4d09,2025,2025,,
2025,KC,TE,TE,49,DEV,Tre Watson,Tre,Watson,2002-10-12,77,245,Texas A&M; Fresno State,00-0040094,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kuwbcilatg2stkpzop8x",,1,REG,P01,Tre,WAT555987,58528,32005741-5455-5987-8009-68d7fda11355,2025,2025,,
2025,KC,OL,T,71,ACT,Josh Simmons,Joshua,Simmons,2002-12-26,77,310,Ohio State; San Diego State,00-0040116,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q6zopiqcmhy8fpsxvrdf",T,1,REG,A01,Josh,SIM248456,58234,32005349-4d24-8456-5aa5-20aab1d301b0,2025,2025,KC,32
2025,KC,LB,OLB,59,ACT,Cooper McDonald,Cooper,McDonald,2001-08-07,75,240,TCU; San Diego State,00-0040118,4567826,fa96e690-2ac6-11f0-ac7e-b50f952a60f6,,19009,131903,McDoCo01,26658,13174,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v0oin5wbqdnsmsf5uckx",,1,REG,A01,Cooper,MCD242462,58591,32004d43-4424-2462-85cd-e22357abf3da,2025,2025,,
2025,KC,DB,DB,42,CUT,Major Williams,Major,Williams,,,190,,00-0040119,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zymr50f183dg44jbkitf",,1,REG,W03,Major,WIL430471,58592,32005749-4c43-0471-8443-1a71461f9475,2025,2025,,
2025,KC,WR,WR,82,DEV,Jimmy Holiday,Jimmy,Holiday,2001-12-16,73,211,Louisiana Tech; Western Kentucky; Tennessee,00-0040120,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcztqkutj57ljh9saejy",,1,REG,P01,Jimmy,HOL082898,58593,3200484f-4c08-2898-113d-e86a06c4feca,2025,2025,,
2025,ARI,LB,LB,52,ACT,Jordan Burch,Jordan,Burch,2001-10-10,76,295,Oregon; South Carolina,00-0040137,4428996,930464fc-202d-4592-9a04-ef830194cef0,,18664,124227,BurcJo00,26202,12579,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rli6n2wa6jzapeiffwqj",EDGE,1,REG,A01,Jordan,BUR025953,58283,32004255-5202-5953-8c48-fd1a09f8abd0,2025,2025,ARI,78
2025,ARI,DB,CB,29,ACT,Denzel Burke,Denzel,Burke,2002-11-10,71,193,Ohio State,00-0040195,4432668,51d70da6-cd09-4f2d-8b1a-1a458bea1d8a,,18596,145070,BurkDe01,25017,12657,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbw1bwj7tnuiv8vyc48b",,1,REG,A01,Denzel,BUR173022,58379,32004255-5217-3022-cf62-5ee1affb3ebf,2025,2025,ARI,174
2025,ARI,OL,G,58,RES,Hayden Conner,Hayden,Conner,2002-04-26,78,320,Texas,00-0040219,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clfm9yvbyspdzhrfvnqz",,1,REG,R48,Hayden,CON459403,58416,3200434f-4e45-9403-d6cd-690f5edb2930,2025,2025,ARI,211
2025,ARI,DB,S,36,ACT,Kitan Crawford,Kitan,Crawford,2001-12-31,71,204,Nevada; Texas,00-0040230,4430821,4c752c92-6699-40b0-b436-035f152af376,,18639,123111,CrawKi00,26165,12736,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yitfnwsstvdstxcktfh6",,1,REG,A01,Kitan,CRA691586,58430,32004352-4169-1586-ee74-fe39141058f7,2025,2025,ARI,225
2025,KC,DL,DE,68,DEV,Ethan Downs,Ethan,Downs,2002-10-13,76,263,Oklahoma,00-0040328,4431534,,,18677,144636,DownEt00,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/somszafluhppwnnplu8i",,1,REG,P01,Ethan,DOW675645,58764,3200444f-5767-5645-fce9-8234810e992b,2025,2025,,
2025,KC,WR,WR,13,CUT,Hal Presley,Hal,Presley,2002-01-22,75,210,Baylor,00-0040366,,,,,,,,,0,,,1,REG,W03,Hal,PRE318388,58802,32005052-4531-8388-c6e6-2191cd93e646,2025,2025,,
2025,ARI,OL,T,67,DEV,Jeremiah Byers,Jeremiah,Byers,2001-03-23,76,331,Florida State; Texas-El Paso,00-0040380,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ufiqygidltaok3whfqjc",,1,REG,P01,Jeremiah,BYE273861,58821,32004259-4527-3861-7d05-bd30a66a0d18,2025,2025,,
2025,ARI,TE,TE,45,CUT,Oscar Cardenas,Oscar,Cardenas,,,265,,00-0040381,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piilz9ulqdoq9pck8nqj",,1,REG,W03,Oscar,CAR047569,58822,32004341-5204-7569-558f-fcdf29011041,2025,2025,,
2025,ARI,OL,T,78,ACT,Josh Fryar,Joshua,Fryar,2002-02-12,77,320,Ohio State,00-0040382,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w0u0ymmb61jmfyihob2j",,1,REG,A01,Josh,FRY375148,58823,32004652-5937-5148-3789-2626ebf7e2a3,2025,2025,,
2025,ARI,WR,WR,30,CUT,Bryson Green,Bryson,Green,2002-12-30,75,215,Wisconsin; Oklahoma State,00-0040383,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vziqwhb29cvo7a09935x",,1,REG,W03,Bryson,GRE110375,58824,32004752-4511-0375-2b82-882fd49e5c29,2025,2025,,
2025,ARI,DL,DT,96,DEV,Elijah Simmons,Elijah,Simmons,2001-07-26,73,340,Tennessee,00-0040384,4430478,,,18701,98915,SimmEl00,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilbr68buxdmb4lk0pa0h",,1,REG,P01,Elijah,SIM172038,58825,32005349-4d17-2038-6440-8b89afa0a765,2025,2025,,
2025,ARI,LB,LB,48,DEV,Jared Bartlett,Jared,Bartlett,2001-04-01,74,237,Cincinnati; West Virginia,00-0040395,,,,,,,,,0,,,1,REG,P01,Jared,BAR751695,58836,32004241-5275-1695-9a8b-c3aaf3fbcaa0,2025,2025,,
2025,KC,WR,WR,8,CUT,Key'Shawn Smith,Key'Shawn,Smith,,,186,,00-0040606,,,,,,,,,0,,,1,REG,W03,Key'Shawn,SMI462861,59061,3200534d-4946-2861-3a24-f8ccce8af51d,2025,2025,,
2025,KC,DL,DE,97,ACT,Ashton Gillotte,Ashton,Gillotte,2002-10-30,75,270,Louisville,00-0040640,4684432,ccc1bab9-c77d-4d01-857f-9b240b86301a,,18667,144154,GillAs00,26125,12623,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kosxaikscmzp69msssey",EDGE,1,REG,A01,Ashton,GIL701500,58271,32004749-4c70-1500-8de3-dd5b3d0b145d,2025,2025,KC,66
2025,ARI,LB,ILB,50,ACT,Cody Simon,Cody,Simon,2002-04-01,74,235,Ohio State,00-0040645,4429071,bb0b9a85-f3f0-40e5-86fe-0434494caf17,,18723,129757,SimoCo01,26074,12648,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v9vqu3cfhinzlpsua99j",,1,REG,A01,Cody,SIM360678,58320,32005349-4d36-0678-3e3e-c61679fe28bd,2025,2025,ARI,115
2025,KC,WR,WR,11,INA,Jalen Royals,Jalen,Royals,2003-02-18,72,205,Utah State,00-0040646,5082630,0ef78810-a38b-4444-b3b9-fb8b293c567d,,18550,163442,RoyaJa00,25911,12505,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1t7v5nl0zwkjqucmnfw",,1,REG,I01,Jalen,ROY507380,58338,3200524f-5950-7380-77a0-3988bf7eb552,2025,2025,KC,133
2025,KC,DB,CB,20,ACT,Nohl Williams,Nohl,Williams,2002-09-23,73,199,California,00-0040670,4610705,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c,,18593,128375,WillNo01,26179,12622,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wgzpsljodoj0uanznf5e",,1,REG,A01,Nohl,WIL458398,58290,32005749-4c45-8398-dede-bad6ca7515d4,2025,2025,KC,85
2025,ARI,WR,WR,39,CUT,Nate McCollum,Lewis,McCollum,,,185,,00-0040671,,,,,,,,,0,,,1,REG,W03,Nate,MCC492071,59143,32004d43-4349-2071-93a8-5dba376bce89,2025,2025,,
2025,ARI,DL,NT,90,CUT,Patrick Jenkins,Patrick,Jenkins,2003-08-20,74,293,Tulane; TCU,00-0040684,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kcf9vitwxtf3rlujrb2q",,1,REG,W03,Patrick,JEN426472,59176,32004a45-4e42-6472-b301-070d4f0d0455,2025,2025,,
2025,ARI,DL,DT,97,RES,Walter Nolen,Walter,Nolen,2003-10-14,76,305,Mississippi; Texas A&M,00-0040706,4685503,ec3a8edd-eda6-4cff-bd71-088a105f8a5a,,18490,158666,NoleWa00,25993,12552,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jr8karjanloyyas4erxt",,1,REG,R04,Walter,NOL552942,58218,32004e4f-4c55-2942-e287-746e6b8b2f55,2025,2025,ARI,16
2025,KC,OL,C,68,CUT,Joey Lombard,Joseph,Lombard,,,305,,00-0040717,,,,,,,,,0,,,1,REG,W03,Joey,LOM693481,59204,32004c4f-4d69-3481-e58f-d3985f94c144,2025,2025,,
2025,KC,DL,DT,55,INA,Omarr Norman-Lott,Omarr,Norman-Lott,2002-03-11,75,315,Tennessee; Arizona State,00-0040748,4591008,04648fce-0bba-40d4-98c0-e18c48e32567,,18705,131624,NormOm00,26076,12615,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jp69jatihj5oqc37g9gv",,1,REG,I01,Omarr,NOR381433,58268,32004e4f-5238-1433-2dc0-74cd1c5c4b6f,2025,2025,KC,63
2025,ARI,DB,CB,0,ACT,Will Johnson,William,Johnson,2003-03-29,74,202,Michigan,00-0040751,4685408,1a568fbe-4efb-4f67-9866-9b0b4e40b344,,18462,158536,JohnWi02,26052,12565,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrzob3kg2nylp6hp5xhv",CB,1,REG,A01,Will,JOH751013,58252,32004a4f-4875-1013-48cf-31d3acf04800,2025,2025,ARI,47
2025,ARI,OL,T,69,RES,Valentin Senn,Valentin,Senn,2000-04-23,79,305,Connecticut; Colorado,00-0040765,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxsxvpteuoufjkcd7xoq",,1,REG,R01,Valentin,SEN230933,58553,32005345-4e23-0933-329c-38d6f472a3cc,2025,2025,,
2025,KC,DB,DB,46,CUT,Ajani Carter,Ajani,Carter,2000-08-17,74,200,Houston; Utah State,00-0040770,,,,,,,,,0,,,1,REG,W03,Ajani,CAR606114,59252,32004341-5260-6114-e05f-1d3b881c28d8,2025,2025,,
2025,KC,DL,DE,57,CUT,Nate Matlack,Nate,Matlack,,,250,,00-0040774,,,,,,,,,0,,,1,REG,W03,Nate,MAT342803,59226,32004d41-5434-2803-58a2-e2632186d8d3,2025,2025,,
2025,KC,LB,LB,49,CUT,Xander Mueller,Xander,Mueller,,,232,,00-0040780,,,,,,,,,0,,,1,REG,W03,Xander,MUE622935,59264,32004d55-4562-2935-86f2-6931bc469b27,2025,2025,,
